"MS_STATION","MS_LINE","MS_KOTEI","MS_ST_NAME","MS_SIJI_LVL","MS_KOTEI_SEQ","MS_PATURN","MS_KATA_KBN","MS_D_SERV","MS_D_TUKINO","MS_D_YOKUSI","MS_D_GATUDO","MS_D_RENBAN","MS_D_EDABAN","MS_D_IDNO","MS_D_YMD","MS_D_END","MS_U_SERV","MS_U_TUKINO","MS_U_YOKUSI","MS_U_GATUDO","MS_U_RENBAN","MS_U_EDABAN","MS_U_IDNO","MS_U_YMD","MS_U_END","MS_H_SERV","MS_H_TUKINO","MS_H_YOKUSI","MS_H_GATUDO","MS_H_RENBAN","MS_H_EDABAN","MS_H_IDNO","MS_H_YMD","MS_H_END","MS_U2_SERV","MS_U2_TUKINO","MS_U2_YOKUSI","MS_U2_GATUDO","MS_U2_RENBAN","MS_U2_EDABAN","MS_U2_IDNO","MS_U2_YMD","MS_U2_END","MS_PROC_FLG","MS_PROC_CODE","MS_PRE_STATION","MS_PASS","MS_PICK","MS_GROUP_C","MS_KIND","MS_KIND_NAME","MS_OUTSIDE","MS_INS_YMD","MS_UPD_YMD"
"308609","003080","EP","EP:QP:塗装ﾏｽｷﾝｸﾞ3","3",1,"10","2"," ","           ",0,"      ",0,0,"       ",2019/07/31 0:00:00," "," ","           ","1"," ",0,0,0,2019/07/31 0:00:00," "," ","           ","1"," ",0,0,0,2019/07/31 0:00:00," "," ","           ","1"," ",0,0,0,2019/07/31 0:00:00," ",1,"          ","      ",0,0,"          ","6","品質ポイント","0",2019/07/31 0:00:00,2019/07/31 0:00:00
"308608","003080","EP","EP:QP:塗装ﾏｽｷﾝｸﾞ2","3",1,"10","2"," ","           ",0,"      ",0,0,"       ",2019/07/31 0:00:00," "," ","           ","1"," ",0,0,0,2019/07/31 0:00:00," "," ","           ","1"," ",0,0,0,2019/07/31 0:00:00," "," ","           ","1"," ",0,0,0,2019/07/31 0:00:00," ",1,"          ","      ",0,0,"          ","6","品質ポイント","0",2019/07/31 0:00:00,2019/07/31 0:00:00
"302236","003020","ﾏｰｼｬ7","ERB:ﾏｰｼｬﾘﾝｸﾞpick7","3",1,"10","2","作業指示サーバ","20201008159",1,"202010",8159,0,"1559646",2020/10/13 0:00:00,"0","作業指示サーバ","20200412235","1","202004",12235,0,1445190,2020/04/24 0:00:00,"0","基幹サーバ","99999900000","1","999999",0,0,9999999,1999/12/31 0:00:00,"0"," "," "," ","      ",0,0,0,2010/04/13 0:00:00," ",0,"MS_C350N","122201",507,507,"NONGROUP  ","2","NEWPICK","0",2019/08/07 0:00:00,2020/10/13 0:00:00
"306230","003060","OEM","OEM:第2小物Pick6","3",1,"10","2","作業指示サーバ","20201008946",1,"202010",8946,0,"1558300",2020/10/13 0:00:00,"0","作業指示サーバ","20201003554","1","202010",3554,0,1551523,2020/10/05 0:00:00,"0","基幹サーバ","99999900000","1","999999",0,0,9999999,1999/12/31 0:00:00,"0"," "," "," ","      ",0,0,0,2007/09/18 0:00:00," ",0,"MS_C358C","306201",919,918,"NONGROUP  ","2","NEWPICK","0",2019/08/22 0:00:00,2020/10/13 0:00:00
"303606","003030","QP","EA:QP:ﾌﾞﾚｻﾞﾁｭｰﾌﾞ取付","3",1,"10","2"," ","20201008154",1,"202010",8154,0,"1559293",2020/10/13 0:00:00,"0"," ","20201008154","1","202010",8154,0,1558509,2020/10/13 0:00:00," "," ","           ","1"," ",0,0,0,2019/10/04 0:00:00," "," ","           ","1"," ",0,0,0,2019/10/04 0:00:00," ",0,"MS_C350N","304301",0,0,"          ","6","品質ポイント","0",2019/10/04 0:00:00,2020/10/13 0:00:00
"656220","006560","KL","関ｸﾎﾞ:Lﾄﾗﾋﾟｯｷﾝｸﾞ2","1",1,"30","2","作業指示サーバ","20201004523",0,"202010",4523,0,"2868955",2020/10/14 0:00:00,"0","作業指示サーバ","20201002992","1","202010",2992,0,2867987,2020/10/13 0:00:00," ","基幹サーバ","           ","1"," ",0,0,0,2012/03/30 0:00:00," ","MP5600","           ","1"," ",0,0,0,2012/03/30 0:00:00," ",0,"MS_C300C","      ",288,288,"          ","2","NEWPICK","0",2019/10/04 0:00:00,2020/10/14 0:00:00
"343304","003430","ﾅｯﾄﾗﾝﾅ","EA07:A65CYH_NRﾄﾚｻﾋﾞ","7",1,"10","2"," ","           ",0,"      ",0,0,"       ",2019/10/08 0:00:00," "," ","20201002395","1","202010",2395,0,1558855,2020/10/13 0:00:00," "," ","           ","1"," ",0,0,0,2019/10/08 0:00:00," "," ","           ","1"," ",0,0,0,2019/10/08 0:00:00," ",1,"          ","      ",0,0,"          ","1","設備制御","0",2019/10/08 0:00:00,2020/10/13 0:00:00
"856227","008560","DPF_1","調達:DPF_1","3",1,"10","2"," ","20201006011",1,"202010",6011,0,"1556959",2020/10/13 0:00:00,"0","PowerEdge4600","20201005928","1","202010",5928,0,1558863,2020/10/13 0:00:00," ","MP5600","20201006011","1","202010",6011,0,0,2019/03/20 0:00:00," ","MP5600","           ","1"," ",0,0,0,2019/03/20 0:00:00," ",0,"          ","346301",579,579,"          ","2","NEWPICK","0",2019/10/28 0:00:00,2020/10/13 0:00:00
"856228","008560","DPF_2","調達:DPF_2","3",1,"10","2"," ","20201006011",1,"202010",6011,0,"1556959",2020/10/13 0:00:00,"0","PowerEdge4600","20201005928","1","202010",5928,0,1558863,2020/10/13 0:00:00," ","MP5600","20201006011","1","202010",6011,0,0,2019/03/20 0:00:00," ","MP5600","           ","1"," ",0,0,0,2019/03/20 0:00:00," ",0,"          ","346301",579,579,"          ","2","NEWPICK","0",2019/10/28 0:00:00,2020/10/13 0:00:00
"856229","008560","DPF_3","調達:DPF_3","3",1,"10","2"," ","20201006011",1,"202010",6011,0,"1556959",2020/10/13 0:00:00,"0","PowerEdge4600","20201005927","1","202010",5927,0,1558863,2020/10/13 0:00:00," ","MP5600","20201006011","1","202010",6011,0,0,2019/03/20 0:00:00," ","MP5600","           ","1"," ",0,0,0,2019/03/20 0:00:00," ",0,"          ","346301",579,579,"          ","2","NEWPICK","0",2019/10/28 0:00:00,2020/10/13 0:00:00
"856230","008560","DPF_4","調達:DPF_4","3",1,"10","2"," ","20201006011",1,"202010",6011,0,"1556959",2020/10/13 0:00:00,"0","PowerEdge4600","20201005928","1","202010",5928,0,1558863,2020/10/13 0:00:00," ","MP5600","20201006011","1","202010",6011,0,0,2019/03/20 0:00:00," ","MP5600","           ","1"," ",0,0,0,2019/03/20 0:00:00," ",0,"          ","346301",580,580,"          ","2","NEWPICK","0",2019/10/28 0:00:00,2020/10/13 0:00:00
"309603","003090","ETR","ET2:QP:水ﾘｰｸ","3",1,"10","2"," ","20201008137",1,"202010",8137,0,"1558663",2020/10/13 0:00:00,"0"," ","20201008139","1","202010",8139,0,1558368,2020/10/13 0:00:00," "," ","           ","1"," ",0,0,0,2019/10/29 0:00:00," "," ","           ","1"," ",0,0,0,2019/10/29 0:00:00," ",0,"MS_C350S","309000",0,0,"          ","6","品質ポイント","0",2019/10/29 0:00:00,2020/10/13 0:00:00
"303313","003030","ｻｲｼｭｳ","EA:ﾎﾟｶﾖｹL","3",1,"10","2"," ","20201008154",1,"202010",8154,0,"1559293",2020/10/13 0:00:00,"0"," ","20201008154","1","202010",8154,0,1558481,2020/10/13 0:00:00," "," ","           ","1"," ",0,0,0,2019/10/31 0:00:00," "," ","           ","1"," ",0,0,0,2019/10/31 0:00:00," ",0,"MS_C350N","304301",820,820,"          ","1","設備制御","0",2019/10/31 0:00:00,2020/10/13 0:00:00
"303316","003030","IP-A","EA:ﾎﾟｶﾖｹB","3",1,"10","2"," ","20201008154",1,"202010",8154,0,"1559293",2020/10/13 0:00:00,"0"," ","20201008154","1","202010",8154,0,1557972,2020/10/13 0:00:00," "," ","           ","1"," ",0,0,0,2019/10/31 0:00:00," "," ","           ","1"," ",0,0,0,2019/10/31 0:00:00," ",0,"MS_C350N","304301",820,820,"          ","1","設備制御","0",2019/10/31 0:00:00,2020/10/13 0:00:00
"219851","002190","MS","MS:電子ﾁｪｯｸ:H01","1",1,"30","2"," ","20201004523",0,"202010",4523,0,"2868955",2020/10/14 0:00:00,"0"," ","           ","1"," ",0,0,0,2020/04/23 0:00:00," "," ","           ","1"," ",0,0,0,2020/04/23 0:00:00," "," ","           ","1"," ",0,0,0,2020/04/23 0:00:00," ",0,"MS_C300C","      ",0,0,"          ","5","ポカヨケ","0",2020/04/23 0:00:00,2020/10/14 0:00:00
"219852","002190","MS","MS:電子ﾁｪｯｸ:H02","1",1,"30","2"," ","20201004523",0,"202010",4523,0,"2868955",2020/10/14 0:00:00,"0"," ","           ","1"," ",0,0,0,2020/04/23 0:00:00," "," ","           ","1"," ",0,0,0,2020/04/23 0:00:00," "," ","           ","1"," ",0,0,0,2020/04/23 0:00:00," ",0,"MS_C300C","      ",0,0,"          ","5","ポカヨケ","0",2020/04/23 0:00:00,2020/10/14 0:00:00
"219853","002190","MS","MS:電子ﾁｪｯｸ:H03","1",1,"30","2"," ","20201004523",0,"202010",4523,0,"2868955",2020/10/14 0:00:00,"0"," ","           ","1"," ",0,0,0,2020/04/23 0:00:00," "," ","           ","1"," ",0,0,0,2020/04/23 0:00:00," "," ","           ","1"," ",0,0,0,2020/04/23 0:00:00," ",0,"MS_C300C","      ",0,0,"          ","5","ポカヨケ","0",2020/04/23 0:00:00,2020/10/14 0:00:00
"219854","002190","MS","MS:電子ﾁｪｯｸ:H04","1",1,"30","2"," ","20201004523",0,"202010",4523,0,"2868955",2020/10/14 0:00:00,"0"," ","           ","1"," ",0,0,0,2020/04/23 0:00:00," "," ","           ","1"," ",0,0,0,2020/04/23 0:00:00," "," ","           ","1"," ",0,0,0,2020/04/23 0:00:00," ",0,"MS_C300C","      ",0,0,"          ","5","ポカヨケ","0",2020/04/23 0:00:00,2020/10/14 0:00:00
"219855","002190","MS","MS:電子ﾁｪｯｸ:H05","1",1,"30","2"," ","20201004523",0,"202010",4523,0,"2868955",2020/10/14 0:00:00,"0"," ","           ","1"," ",0,0,0,2020/04/23 0:00:00," "," ","           ","1"," ",0,0,0,2020/04/23 0:00:00," "," ","           ","1"," ",0,0,0,2020/04/23 0:00:00," ",0,"MS_C300C","      ",0,0,"          ","5","ポカヨケ","0",2020/04/23 0:00:00,2020/10/14 0:00:00
"219856","002190","MS","MS:電子ﾁｪｯｸ:H06","1",1,"30","2"," ","20201004523",0,"202010",4523,0,"2868955",2020/10/14 0:00:00,"0"," ","           ","1"," ",0,0,0,2020/04/23 0:00:00," "," ","           ","1"," ",0,0,0,2020/04/23 0:00:00," "," ","           ","1"," ",0,0,0,2020/04/23 0:00:00," ",0,"MS_C300C","      ",0,0,"          ","5","ポカヨケ","0",2020/04/23 0:00:00,2020/10/14 0:00:00
"219857","002190","MS","MS:電子ﾁｪｯｸ:H07","1",1,"30","2"," ","20201004523",0,"202010",4523,0,"2868955",2020/10/14 0:00:00,"0"," ","           ","1"," ",0,0,0,2020/04/23 0:00:00," "," ","           ","1"," ",0,0,0,2020/04/23 0:00:00," "," ","           ","1"," ",0,0,0,2020/04/23 0:00:00," ",0,"MS_C300C","      ",0,0,"          ","5","ポカヨケ","0",2020/04/23 0:00:00,2020/10/14 0:00:00
"307206","003070","ERB","ES03:ERB_Pick2","3",1,"10","2","作業指示サーバ","20201008159",1,"202010",8159,0,"1559646",2020/10/13 0:00:00,"0","作業指示サーバ","20201008160","1","202010",8160,0,1559543,2020/10/13 0:00:00,"0","基幹サーバ","99999900000","1","999999",0,0,9999999,1999/12/31 0:00:00,"0"," "," "," ","      ",0,0,0,2010/04/13 0:00:00," ",0,"MS_C350N","122201",820,820,"NONGROUP  ","2","NEWPICK","0",2020/02/25 0:00:00,2020/10/13 0:00:00
"307205","003070","ERB","ES03:ERB_Pick1","3",1,"10","2"," ","20201008159",1,"202010",8159,0,"1559646",2020/10/13 0:00:00,"0"," ","20201008160","1","202010",8160,0,1559167,2020/10/13 0:00:00," "," ","           ","1"," ",0,0,0,2019/04/12 0:00:00," "," ","           ","1"," ",0,0,0,2019/04/12 0:00:00," ",0,"MS_C350N","122201",820,820,"          ","2","NEWPICK","0",2020/02/25 0:00:00,2020/10/13 0:00:00
"997501","002230","D_FQA","出島:QSずらし指示書","2",1,"30","2","作業指示サーバ","           ",1,"201710",1676,0,"2653642",2017/10/11 0:00:00,"0","作業指示サーバ","           ","1"," ",0,0,9999999,2005/12/20 0:00:00,"0","基幹サーバ","           ","1","999999",0,0,9999999,2005/12/20 0:00:00,"0"," ","           "," "," ",0,0,0,2005/12/20 0:00:00," ",1,"          ","      ",0,0,"NONGROUP","3","指示書発行","0",2020/03/17 0:00:00,2020/03/17 0:00:00
"756228","007560","ﾎﾞﾝﾈｯﾄ","BW:ﾎﾞﾝﾈｯﾄ補正順序","1",1,"30","2","作業指示サーバ","20201002981",1,"202010",2981,0,"2868029",2020/10/13 0:00:00,"0","作業指示サーバ","20201002971","0","202010",2971,0,2867559,2020/10/13 0:00:00,"0","基幹サーバ","99999900000","1","999999",0,0,9999999,1999/12/31 0:00:00,"0"," "," "," ","      ",0,0,0,2012/11/05 0:00:00," ",0,"MS_C350N","214012",281,281,"NONGROUP","2","NEWPICK","0",2020/03/18 0:00:00,2020/10/13 0:00:00
"306241","003060","T4","OEM:NEWT4_2","3",1,"10","2","作業指示サーバ","20201008946",1,"202010",8946,0,"1558300",2020/10/13 0:00:00,"0","作業指示サーバ","20200400790","1","202004",790,0,1426321,2020/04/01 0:00:00,"0","基幹サーバ","99999900000","1","999999",0,0,9999999,1999/12/31 0:00:00,"0"," "," "," ","      ",0,0,0,2007/09/18 0:00:00," ",0,"MS_C358C","306201",790,790,"NONGROUP  ","2","NEWPICK","0",2020/04/01 0:00:00,2020/10/13 0:00:00
"219260","002190","Mｻﾌﾞ2","MS:MｻﾌﾞPick2","1",1,"30","2","作業指示サーバ","20201004523",0,"202010",4523,0,"2868955",2020/10/14 0:00:00,"0","作業指示サーバ","20200401165","1","202004",1165,0,2837634,2020/04/06 0:00:00,"0","基幹サーバ","99999900000","1","999999",0,0,9999999,1996/10/16 0:00:00,"0"," "," "," ","      ",0,0,0,2009/07/15 0:00:00," ",0,"MS_C300C","      ",242,242,"NONGROUP  ","2","NEWPICK","0",2020/04/06 0:00:00,2020/10/14 0:00:00
"219261","002190","Mｻﾌﾞ4","GS:320Pick2","1",1,"30","2","作業指示サーバ","20201004523",0,"202010",4523,0,"2868955",2020/10/14 0:00:00,"0","作業指示サーバ","20201003000","1","202010",3000,0,2868016,2020/10/13 0:00:00,"0","基幹サーバ"," ","1","999999",0,0,9999999,1997/01/14 0:00:00,"0"," "," "," ","      ",0,0,0,2010/02/01 0:00:00," ",0,"MS_C300C","      ",293,293,"NONGROUP  ","2","NEWPICK","0",2020/04/06 0:00:00,2020/10/14 0:00:00
"219858","002190","MS","MS:電子ﾁｪｯｸ:H08","1",1,"30","2"," ","20201004523",0,"202010",4523,0,"2868955",2020/10/14 0:00:00,"0"," ","           ","1"," ",0,0,0,2020/04/23 0:00:00," "," ","           ","1"," ",0,0,0,2020/04/23 0:00:00," "," ","           ","1"," ",0,0,0,2020/04/23 0:00:00," ",0,"MS_C300C","      ",0,0,"          ","5","ポカヨケ","0",2020/04/23 0:00:00,2020/10/14 0:00:00
"219859","002190","MS","MS:電子ﾁｪｯｸ:H09","1",1,"30","2"," ","20201004523",0,"202010",4523,0,"2868955",2020/10/14 0:00:00,"0"," ","           ","1"," ",0,0,0,2020/04/23 0:00:00," "," ","           ","1"," ",0,0,0,2020/04/23 0:00:00," "," ","           ","1"," ",0,0,0,2020/04/23 0:00:00," ",0,"MS_C300C","      ",0,0,"          ","5","ポカヨケ","0",2020/04/23 0:00:00,2020/10/14 0:00:00
"219860","002190","MS","MS:電子ﾁｪｯｸ:H10","1",1,"30","2"," ","20201004523",0,"202010",4523,0,"2868955",2020/10/14 0:00:00,"0"," ","           ","1"," ",0,0,0,2020/04/23 0:00:00," "," ","           ","1"," ",0,0,0,2020/04/23 0:00:00," "," ","           ","1"," ",0,0,0,2020/04/23 0:00:00," ",0,"MS_C300C","      ",0,0,"          ","5","ポカヨケ","0",2020/04/23 0:00:00,2020/10/14 0:00:00
"306238","003060","ｵｵﾓﾉ2","OEM:NEW大物Pick2","3",1,"10","2","作業指示サーバ","20201008946",1,"202010",8946,0,"1558300",2020/10/13 0:00:00,"0","作業指示サーバ","20201008041","1","202010",8041,0,1555725,2020/10/12 0:00:00,"0","基幹サーバ","99999900000","1","999999",0,0,9999999,1999/12/31 0:00:00,"0"," "," "," ","      ",0,0,0,2007/09/18 0:00:00," ",0,"MS_C358C","306201",897,897,"NONGROUP  ","2","NEWPICK","0",2020/03/09 0:00:00,2020/10/13 0:00:00
"306239","003060","T4_2","OEM:NEW_T4Pick2","3",1,"10","2","作業指示サーバ","20201008946",1,"202010",8946,0,"1558300",2020/10/13 0:00:00,"0","作業指示サーバ","20201008035","1","202010",8035,0,1557744,2020/10/12 0:00:00,"0","基幹サーバ","99999900000","1","999999",0,0,9999999,1999/12/31 0:00:00,"0"," "," "," ","      ",0,0,0,2007/09/18 0:00:00," ",0,"MS_C358C","306201",903,903,"NONGROUP  ","2","NEWPICK","0",2020/03/09 0:00:00,2020/10/13 0:00:00
"306240","003060","ｾﾊﾟﾚｰﾀ","OEM:NEWｾﾊﾟﾚｰﾀPick2","3",1,"10","2","作業指示サーバ","20201008946",1,"202010",8946,0,"1558300",2020/10/13 0:00:00,"0","作業指示サーバ","20201008942","1","202010",8942,0,1559028,2020/10/13 0:00:00," ","基幹サーバ","           ","1"," ",0,0,0,2014/09/22 0:00:00," ","MP5600","           ","1"," ",0,0,0,2014/09/22 0:00:00," ",0,"MS_C358C","306201",912,912,"          ","2","NEWPICK","0",2020/03/09 0:00:00,2020/10/13 0:00:00
"306613","003060","ﾗﾍﾞﾙ","OEM:QP:ｵﾙﾀﾈｰﾀ","3",1,"10","2"," ","20201008946",1,"202010",8946,0,"1558300",2020/10/13 0:00:00,"0"," ","20201009022","1","202010",9022,0,1558329,2020/10/13 0:00:00," "," ","           ","1"," ",0,0,0,2020/03/13 0:00:00," "," ","           ","1"," ",0,0,0,2020/03/13 0:00:00," ",0,"MS_C358C","306201",0,0,"          ","6","品質ポイント","0",2020/03/13 0:00:00,2020/10/13 0:00:00
"307293","003070","W/Fｻﾌﾞ","ES07:W/FｻﾌﾞPick","7",1,"10","2","作業指示サーバ","20201075259",0,"202010",75259,0,"1562780",2020/10/14 0:00:00,"0","作業指示サーバ","20201004040","1","202010",4040,0,1560109,2020/10/13 0:00:00,"0","基幹サーバ"," ","1","999999",0,0,0,2003/08/02 0:00:00,"0"," "," "," ","      ",0,0,0,2008/03/21 0:00:00," ",0,"MS_C300C","      ",409,409,"NONGROUP  ","2","NEWPICK","0",2020/03/13 0:00:00,2020/10/14 0:00:00
"345600","003450","封印","ET07:QP:封印工程","7",1,"10","2"," ","20201004035",1,"202010",4035,0,"1558859",2020/10/13 0:00:00,"0"," ","20201004111","1","202010",4111,0,1559050,2020/10/13 0:00:00," "," ","           ","1"," ",0,0,0,2020/02/26 0:00:00," "," ","           ","1"," ",0,0,0,2020/02/26 0:00:00," ",0,"MS_C350N","343209",0,0,"          ","6","品質ポイント","0",2020/02/26 0:00:00,2020/10/13 0:00:00
"345601","003450","ｵｲﾙﾇｷ","ET07:QP:ｵｲﾙ抜き工程","7",1,"10","2"," ","20201004035",1,"202010",4035,0,"1558859",2020/10/13 0:00:00,"0"," ","20201004092","1","202010",4092,0,1559091,2020/10/13 0:00:00," "," ","           ","1"," ",0,0,0,2020/02/26 0:00:00," "," ","           ","1"," ",0,0,0,2020/02/26 0:00:00," ",0,"MS_C350N","343209",0,0,"          ","6","品質ポイント","0",2020/02/26 0:00:00,2020/10/13 0:00:00
"209604","002090","QP_HS","HM:","2",1,"30","2"," ","20201002982",1,"202010",2982,0,"2867587",2020/10/13 0:00:00,"0"," ","20201002978","1","202010",2978,0,2867655,2020/10/13 0:00:00," "," ","           ","1"," ",0,0,0,2020/03/12 0:00:00," "," ","           ","1"," ",0,0,0,2020/03/12 0:00:00," ",0,"MS_C350N","214011",0,0,"          ","6","品質ポイント","0",2020/03/12 0:00:00,2020/10/13 0:00:00
"346316","003460","DPF_HS","DPF_ﾄﾙｸ温度ﾎﾟｶﾖｹ(HS)","3",1,"10","2"," ","20220801721",1,"202208",1721,0,"1178811",2022/08/29 18:13:02,"0"," ","20220700888","1","202207",888,0,1146072,2022/07/15 16:08:18," "," ","20220801721","1","202208",1721,0,0,2021/04/22 9:41:25," "," ","20220601767","1","202206",1767,1,3010063,2022/06/21 9:23:40,"0",0,"MS_C358D","346304",98,44,"          ","1","設備制御","0",2022/07/15 17:45:48,2022/08/29 18:13:02
"346706","003460","DPF","DPF:完成実績計上2","3",1,"10","2","作業指示サーバ","           ",1,"      ",0,0,"       ",2016/02/29 0:00:00," ","作業指示サーバ","20220400003","1","202204",3,0,1073233,2022/04/04 13:30:11," ","基幹サーバ","           ","1"," ",0,0,0,2016/02/29 0:00:00," ","MP5600","           ","1"," ",0,0,0,2016/02/29 0:00:00," ",1,,"999902",3,3,"          ","0","順序管理","0",2016/02/29 0:00:00,2022/04/04 13:30:11
"346315","003460","DPF_HS","DPF_ﾄﾙｸﾌﾞﾗｹｯﾄﾎﾟｶﾖｹHS","3",1,"10","2"," ","20220801721",1,"202208",1721,0,"1178811",2022/08/29 18:13:02,"0"," ","20220700888","1","202207",888,0,1146072,2022/07/15 16:08:18," "," ","20220801721","1","202208",1721,0,0,2021/04/22 9:41:25," "," ","20220601767","1","202206",1767,1,3010063,2022/06/21 9:23:40,"0",0,"MS_C358D","346304",98,44,"          ","1","設備制御","0",2022/07/15 17:49:44,2022/08/29 18:13:02
"346514","003460","DPF_HS","DPF:ﾄﾙｸ_温度(HS)","3",1,"10","2","作業指示サーバ","20220801721",1,"202208",1721,0,"1178811",2022/08/29 18:13:03,"0","作業指示サーバ","20220801681","1","202208",1681,0,1177382,2022/08/29 18:15:12," ","基幹サーバ","20220801721","1","202208",1721,0,0,2016/02/29 17:38:48," ","MP5600","20220601767","1","202206",1767,1,3010063,2022/06/21 9:23:40,"0",0,"MS_C358D","346304",158,158,"          ","1","設備制御","0",2022/04/12 13:23:43,2022/08/29 18:15:12
"999901","003460","DPF","DPF:MIX順序レーン1","3",1,"10","2","作業指示サーバ","           ",1,"      ",0,0,"       ",2016/03/11 0:00:00," ","作業指示サーバ","20221100003","1","202211",3,0,1049272,2022/11/24 11:54:09," ","基幹サーバ","           ","1"," ",0,0,0,2016/03/11 0:00:00," ","MP5600","           ","1"," ",0,0,0,2016/03/11 0:00:00," ",1,,,0,0,"          ","1","設備制御","0",2016/03/11 0:00:00,2022/11/24 11:54:09
"999902","003460","DPF","DPF:MIX順序レーン2","3",1,"10","2","作業指示サーバ","           ",1,"      ",0,0,"       ",2016/03/11 0:00:00," ","作業指示サーバ","20220500008","1","202205",8,0,1050688,2022/05/16 13:33:35," ","基幹サーバ","           ","1"," ",0,0,0,2016/03/11 0:00:00," ","MP5600","           ","1"," ",0,0,0,2016/03/11 0:00:00," ",1,,,0,0,"          ","1","設備制御","0",2016/03/11 0:00:00,2022/05/16 13:33:35
"346513","003460","DPF_HS","DPF:ﾄﾙｸ_差圧(HS)","3",1,"10","2","作業指示サーバ","20220801721",1,"202208",1721,0,"1178811",2022/08/29 18:13:03,"0","作業指示サーバ","20220801681","1","202208",1681,0,1178346,2022/08/29 18:14:17," ","基幹サーバ","20220801721","1","202208",1721,0,0,2016/02/29 17:33:40," ","MP5600","20220601767","1","202206",1767,1,3010063,2022/06/21 9:23:41,"0",0,"MS_C358D","346304",160,160,"          ","1","設備制御","0",2022/04/12 13:27:37,2022/08/29 18:14:17
"346517","003460","DPF_HS","DPF:ﾄﾙｸ_ﾌﾞﾗｹｯﾄ(HS)","3",1,"10","2","作業指示サーバ","20220801721",1,"202208",1721,0,"1178811",2022/08/29 18:13:03,"0","作業指示サーバ","20220801680","1","202208",1680,0,1178346,2022/08/29 18:14:18," ","基幹サーバ","20220801721","1","202208",1721,0,0,2016/02/29 17:52:17," ","MP5600","20220601767","1","202206",1767,1,3010063,2022/06/21 9:23:41,"0",0,"MS_C358D","346304",159,159,"          ","1","設備制御","0",2022/04/12 13:37:11,2022/08/29 18:14:18
"302901","003020","A1","ERB:AIテスト1","3",1,"10","2","作業指示サーバ","20201008159",1,"202010",8159,0,"1559646",2020/10/13 0:00:00,"0","作業指示サーバ","20201008159","1","202010",8159,0,1559297,2020/10/13 0:00:00,"0","基幹サーバ","99999900000","1","999999",0,0,0,2003/08/02 0:00:00,"0"," "," "," ","      ",0,0,0,2013/12/11 0:00:00," ",0,"MS_C350N","122201",822,822,"NONGROUP","1","設備制御","0",2017/09/14 0:00:00,2020/10/13 0:00:00
