"PLANT_CD","PRODUCT_MODEL_CD","PRODUCT_MODEL_NM","SALES_MODEL_FLG","OTHER_MODEL_FLG","GENERAL_PATTERN_CD","ASSEMBLY_PATTERN_CD","ASSEMBLY_PATTERN_SUB_CD","SERIES_MODEL_CD","SERIES_MODEL_NM","GROUP_MODEL_CD","GROUP_MODEL_NM","BASE_MODEL_CD","BASE_MODEL_NM","PLAN_COMPONENT_LV","SALES_MODEL_CMPNT_KIND_CD","UNIT_SGN","INLAND_EXPORT_SGN","MAKE_BUY_SGN","PRODUCT_MAKE_BUY_SGN","OE_SGN","OE_SGN_PLAN","ORDER_REP_CD","FINANCIAL_MODEL_GROUP_CD","FINANCIAL_MODEL_GROUP_NM","FINANCIAL_LARGE_CLASS_CD","FINANCIAL_MIDDLE_CLASS_CD","FINANCIAL_REPORT_CLASS_CD","FINANCIAL_SMALL_CLASS_CD","LINE_CD","MODEL_FAMILY","PACKING_SGN","INSTALLED_ENGINE_SGN","INSTALL_NEED_TYP","RESERVE_MODEL_SGN","ORDER_TYP","INSTALLED_ENGINE_LT","DELIVERY_ENGINE_LT","DRAFT_SGN","SUMMARY_CARTON_TYP","DISPLAY_TYP","DOMESTIC_ACTUAL_QUOTES","EXPORT_ACTUAL_QUOTES","FIRST_ARTICLE_COMPLETION_DT","OUT_OF_PRODUCTION_YMD","APPLY_END_MONTH","PLAN_USER_ID","REGIST_CHECK_SGN","BM_REGIST_YMD","REGIST_YMD","CREATE_DT","UPDATE_DT","UPDATE_DT_ADD","UPDATE_BY_ADD"
"28","1J33451000","V2403-CR-TE5B-RMKY-1",0,0,"10","19"," ",,,,,"E124100028","V2403 CR(OEM)       ","10","999","0","0","1","1","6","6","906","1J33451000","V2403-CR-TE5B-RMKY-1","050","052","002","078","100000","807"," ","3"," "," "," ",0,0," ","B","1",540000,0,2019/02/08 10:47:23,"      ","      ","k090053","1","20180912","        ",2018/08/29 0:48:45,2018/09/12 11:16:48,2019/02/09 4:31:16,
"28","1J33452000","V2403-CR-TE5B-TLTU-1",0,0,"10","19"," ",,,,,"E124100028","V2403 CR(OEM)       ","10","999","0","0","1","1","6","6","906","1J33452000","V2403-CR-TE5B-TLTU-1","050","052","002","078","100000","807"," ","3"," "," "," ",0,0," ","B","1",489000,0,2018/12/05 18:04:18,"      ","      ","k090053","1","20180912","        ",2018/08/29 0:48:45,2018/09/12 11:16:48,2018/12/06 4:31:16,
"28","1J33453000","V2403-CR-TE5B-DSN-1 ",0,0,"10","19"," ",,,,,"E124100028","V2403 CR(OEM)       ","10","999","0","1","1","1","6","6","906","1J33453000","V2403-CR-TE5B-DSN-1 ","050","052","002","078","100000","510"," ","3"," "," "," ",0,0," ","B","1",0,467500,2020/05/26 14:35:23,"      ","      ","k090053","1","20200313","        ",2020/02/26 0:49:13,2020/03/13 14:06:52,2020/05/27 4:30:43,
"28","1J33454000","V2403-CR-TE5B-SWD-1 ",0,0,"10","19"," ",,,,,"E124100028","V2403 CR(OEM)       ","10","999","0","1","1","1","6","6","906","1J33454000","V2403-CR-TE5B-SWD-1 ","050","052","002","078","100000","510"," ","3"," "," "," ",0,0," ","B","1",0,504000,2019/12/09 8:27:20,"      ","      ","k090053","1","20191010","        ",2019/09/28 0:59:38,2019/10/10 12:51:27,2019/12/10 4:31:23,
"28","1J33455000","V2403-CR-TE5B-TFT-1 ",0,0,"10","19"," ",,,,,"E124100028","V2403 CR(OEM)       ","10","999","0","1","1","1","6","6","906","1J33455000","V2403-CR-TE5B-TFT-1 ","050","052","002","078","100000","510"," ","3"," "," "," ",0,0," ","B","1",0,493700,2020/04/10 9:46:14,"      ","      ","k090053","1","20200214","        ",2020/01/28 0:45:54,2020/02/14 8:26:48,2020/04/11 4:30:47,
"28","1J33456000","V2403-CR-TE5B-BHTU-1",0,0,"10","19"," ",,,,,"E124100028","V2403 CR(OEM)       ","10","999","0","0","1","1","6","6","906","1J33456000","V2403-CR-TE5B-BHTU-1","050","052","002","078","100000","807"," ","3"," "," "," ",0,0," ","B","1",491000,0,2020/02/12 16:05:06,"      ","      ","k090053","1","20191210","        ",2019/11/28 0:47:17,2019/12/10 19:58:07,2020/02/13 4:30:54,
"28","1J33457000","V2403-CR-TE5B-AHFT-1",0,0,"10","19"," ",,,,,"E124100028","V2403 CR(OEM)       ","10","999","0","1","1","1","6","6","906","1J33457000","V2403-CR-TE5B-AHFT-1","050","052","002","078","100000","510"," ","3"," "," "," ",0,0," ","B","1",0,519500,2020/06/22 8:38:19,"      ","      ","k090053","1","20200415","        ",2020/03/28 0:45:19,2020/04/15 15:50:37,2020/06/23 4:30:45,
"28","1J33458000","V2403-CR-TE5B-AHFT-2",0,0,"10","19"," ",,,,,"E124100028","V2403 CR(OEM)       ","10","999","0","1","1","1","6","6","906","1J33458000","V2403-CR-TE5B-AHFT-2","050","052","002","078","100000","510"," ","3"," "," "," ",0,0," ","B","1",0,519500,2020/07/16 8:30:51,"      ","      ","k090053","1","20200415","        ",2020/03/28 0:45:19,2020/04/15 15:50:49,2020/07/16 19:48:05,
"28","1J33461000","V2403-CR-TE5B-HYM-1 ",0,0,"10","19"," ",,,,,"E124100028","V2403 CR(OEM)       ","10","999","0","1","1","1","6","6","906","1J33461000","V2403-CR-TE5B-HYM-1 ","050","052","002","078","100000","510"," ","3"," "," "," ",0,0," ","B","1",0,540000,2020/08/27 15:36:35,"      ","      ","k090053","1","20200612","        ",2020/05/28 0:48:44,2020/06/12 14:27:17,2020/08/28 4:30:44,
"28","1J33462000","V2403-CR-TE5B-SWD-2 ",0,0,"10","19"," ",,,,,"E124100028","V2403 CR(OEM)       ","10","999","0","1","1","1","6","6","906","1J33462000","V2403-CR-TE5B-SWD-2 ","050","052","002","078","100000","510"," ","3"," "," "," ",0,0," ","B","1",0,466500,2020/10/06 14:12:45,"      ","      ","k090053","1","20200709","        ",2020/06/30 0:42:57,2020/07/09 16:48:54,2020/10/07 4:30:48,
"28","1G60011000","D1703-M-E3-BH-KOR1  ",0,0,"10","19"," ",,,,,"E117100028","D1703(OEM)          ","10","999","0","1","1","1","6","6","906","1G60011000","D1703-M-E3-BH-KOR1  ","190","191","682","191","100000","807"," ","2"," "," "," ",0,0," ","B"," ",154100,154100,2008/04/29 0:00:00,"      ","      ","k090053","1","20080313","        ",2008/02/20 0:46:19,2010/04/27 0:58:46,2008/02/20 0:46:19,"INIT"
"28","1G60011001","D1703-M-E3-BH-KOR1BB",0,0,"10","19"," ",,,,,"E117100028","D1703(OEM)          ","10","999","0","1","1","1","6","6","906","1G60011001","D1703-M-E3-BH-KOR1BB","050","052","002","052","100000","510"," ","3"," "," "," ",0,0," ","B","1",150500,150500,2019/11/12 12:37:44,"      ","      ","k090053","1","20161208","        ",2010/07/02 1:13:38,2016/12/12 17:56:44,2019/11/13 4:31:20,
"28","1G60012000","D1703-M-E3-BH-SG1   ",0,0,"10","19"," ",,,,,"E117100028","D1703(OEM)          ","10","999","0","1","1","1","6","6","906","1G60012000","D1703-M-E3-BH-SG1   ","190","191","002","191","100000","807"," ","3"," "," "," ",0,0," ","B"," ",145300,145300,2009/08/03 0:00:00,"      ","      ","k090053","1","20090609","        ",2009/05/30 0:39:57,2010/04/27 0:58:46,2009/05/30 0:39:57,"INIT"
"28","1G60012001","D1703-M-E3-BH-SG1-BB",0,0,"10","19"," ",,,,,"E117100028","D1703(OEM)          ","10","999","0","1","1","1","6","6","906","1G60012001","D1703-M-E3-BH-SG1-BB","050","052","002","052","100000","510"," ","3"," "," "," ",0,0," ","B"," ",0,134800,2015/11/30 0:00:00,"      ","      ","k090053","1","20150914","        ",2015/08/29 0:49:41,2015/09/14 9:35:10,2015/08/29 0:49:41,"INIT"
"28","1G60013000","D1703-M-E3-BH-SG2   ",0,0,"10","19"," ",,,,,"E117100028","D1703(OEM)          ","10","999","0","1","1","1","6","6","906","1G60013000","D1703-M-E3-BH-SG2   ","190","191","002","191","100000","510"," ","3"," "," "," ",0,0," ","B"," ",145300,141900,2016/03/10 0:00:00,"      ","      ","k090053","1","20150804","        ",2015/08/01 1:23:39,2015/08/08 17:42:37,2015/08/01 1:23:39,"INIT"
"28","1G60013001","D1703-M-E3-BH-SG2-BB",0,0,"10","19"," ",,,,,"E117100028","D1703(OEM)          ","10","999","0","1","1","1","6","6","906","1G60013001","D1703-M-E3-BH-SG2-BB","050","052","002","052","100000","510"," ","3"," "," "," ",0,0," ","B"," ",0,204700,2021/01/26 9:21:30,"      ","      ","k090053","1","20150807","        ",2015/08/01 1:23:39,2015/08/08 17:42:37,2021/01/27 4:30:47,
"28","1G60100000","D1703-M-E3-BH-3     ",0,0,"10","19"," ",,,,,"E117100028","D1703(OEM)          ","10","999","0","0","1","1","6","6","906","1G60100000","D1703-M-E3-BH-3     ","190","191","682","191","100000","807"," ","2","0"," "," ",0,0," ","B"," ",161400,161400,2007/01/26 0:00:00,"      ","      ","k090053","1","20061108","        ",2006/11/01 0:46:27,2010/06/16 1:13:46,2006/11/01 0:46:27,"INIT"
"28","1G60110000","D1703-M-E3-BH-4     ",0,0,"10","19"," ",,,,,"E117100028","D1703(OEM)          ","10","999","0","0","1","1","6","6","906","1G60110000","D1703-M-E3-BH-4     ","190","191","682","191","100000","807"," ","2"," "," "," ",0,0," ","B"," ",163700,0,2007/04/19 0:00:00,"      ","      ","k090053","1","20061108","        ",2006/11/01 0:46:27,2010/04/27 0:58:46,2006/11/01 0:46:27,"INIT"
"28","1G60111000","D1703-M-E2-BH-CN1   ",0,0,"10","19"," ",,,,,"E117100028","D1703(OEM)          ","10","999","0","0","1","1","6","6","906","1G60111000","D1703-M-E2-BH-CN1   ","190","191","682","191","100000","807"," ","3"," "," "," ",0,0," ","B"," ",156900,156900,2008/01/31 0:00:00,"202011","      ","k090053","1","20071108","        ",2007/11/01 0:46:59,2010/04/27 0:58:46,2020/12/01 15:03:03,"960009"
"28","1G60111001","D1703-M-E2-BH-CN1-BB",0,0,"10","19"," ",,,,,"E117100028","D1703(OEM)          ","10","999","0","1","1","1","6","6","906","1G60111001","D1703-M-E2-BH-CN1-BB","050","052","002","052","100000","510"," ","3"," "," "," ",0,0," ","B"," ",0,145500,2015/11/30 0:00:00,"      ","      ","k090053","1","20121205","        ",2008/12/03 1:32:28,2012/12/13 12:59:29,2008/12/03 1:32:28,"INIT"
"28","1G60112000","D1703-M-E2-BH-CN2   ",0,0,"10","19"," ",,,,,"E117100028","D1703(OEM)          ","10","999","0","1","1","1","6","6","906","1G60112000","D1703-M-E2-BH-CN2   ","190","191","002","191","100000","510"," ","3"," "," "," ",0,0," ","B"," ",156900,153200,2016/03/10 0:00:00,"      ","      ","k090053","1","20150804","        ",2015/08/01 1:23:39,2015/08/08 17:41:47,2015/08/01 1:23:39,"INIT"
"28","1G60112001","D1703-M-E2-BH-CN2-BB",0,0,"10","19"," ",,,,,"E117100028","D1703(OEM)          ","10","999","0","1","1","1","6","6","906","1G60112001","D1703-M-E2-BH-CN2-BB","050","052","002","052","100000","510"," ","3"," "," "," ",0,0," ","B"," ",0,215200,2017/05/22 14:14:21,"      ","      ","k090053","1","20150807","        ",2015/08/01 1:23:39,2015/08/08 17:42:02,2017/05/23 4:31:18,
"28","1G60140000","D1703-M-E3-BH-5     ",0,0,"10","19"," ",,,,,"E117100028","D1703(OEM)          ","10","999","0","0","1","1","6","6","906","1G60140000","D1703-M-E3-BH-5     ","190","191","682","191","100000","807"," ","3"," "," "," ",0,0," ","B"," ",161400,0,2007/04/25 0:00:00,"      ","      ","k090053","1","20070214","        ",2007/02/01 0:39:16,2010/04/27 0:58:46,2007/02/01 0:39:16,"INIT"
"28","1G60200000","V2203-M-E3-BH-1     ",0,0,"10","19"," ",,,,,"E122100028","V2203(OEM)          ","10","999","0","0","1","1","6","6","906","1G60200000","V2203-M-E3-BH-1     ","190","191","682","191","100000","807"," ","2"," "," "," ",0,0," ","B"," ",188300,182400,2007/02/08 0:00:00,"      ","      ","k090053","1","20061107","        ",2006/11/01 0:46:27,2010/04/27 0:58:46,2006/11/01 0:46:27,"INIT"
"28","1G60210000","V2203-M-E3-BH-2     ",0,0,"10","19"," ",,,,,"E122100028","V2203(OEM)          ","10","999","0","0","1","1","6","6","906","1G60210000","V2203-M-E3-BH-2     ","190","191","682","191","100000","807"," ","2","0"," "," ",0,0," ","B"," ",189600,0,2007/02/12 0:00:00,"      ","      ","k090053","1","20061108","        ",2006/11/01 0:46:27,2010/04/27 0:58:46,2006/11/01 0:46:27,"INIT"
"28","1G60300000","V2203-M-E3-BH-3     ",0,0,"10","19"," ",,,,,"E122100028","V2203(OEM)          ","10","999","0","0","1","1","6","6","906","1G60300000","V2203-M-E3-BH-3     ","190","191","682","191","100000","807"," ","2","0"," "," ",0,0," ","B"," ",188300,188300,2007/02/12 0:00:00,"      ","      ","k090053","1","20061108","        ",2006/11/01 0:46:27,2010/06/16 1:13:46,2006/11/01 0:46:27,"INIT"
"28","1J33463000","V2403-CR-TE5B-AHFT-3",0,0,"10","19"," ",,,,,"E124100028","V2403 CR(OEM)       ","10","999","0","1","1","1","6","6","906","1J33463000","V2403-CR-TE5B-AHFT-3","050","052","002","078","100000","510"," ","3"," "," "," ",0,0," ","B","1",0,495500,2021/03/15 10:14:40,"      ","      ","k090053","1","20210112","        ",2020/12/22 0:48:30,2021/01/12 15:50:51,2021/03/16 4:30:46,
"28","1J33464000","V2403-CR-TE5B-ZML-1 ",0,0,"10","19"," ",,,,,"E124100028","V2403 CR(OEM)       ","10","999","0","1","1","1","6","6","906","1J33464000","V2403-CR-TE5B-ZML-1 ","050","052","002","078","100000","510"," ","3"," "," "," ",0,0," ","B","1",0,503800,2021/05/10 11:41:27,"      ","      ","k090053","1","20210215","        ",2021/01/27 0:49:41,2021/02/15 9:50:32,2021/05/11 4:30:47,
"28","1J33465000","V2403-CR-TE5B-HYM-2 ",0,0,"10","19"," ",,,,,"E124100028","V2403 CR(OEM)       ","10","999","0","1","1","1","6","6","906","1J33465000","V2403-CR-TE5B-HYM-2 ","050","052","002","078","100000","510"," ","3"," "," "," ",0,0," ","B","1",0,540000,2021/09/03 11:07:24,"      ","      ","k090053","1","20210610","        ",2021/05/27 1:12:05,2021/06/10 11:14:18,2021/09/04 4:30:48,
"28","1J33466000","V2403-CR-TE5B-HYM-3 ",0,0,"10","19"," ",,,,,"E124100028","V2403 CR(OEM)       ","10","999","0","1","1","1","6","6","906","1J33466000","V2403-CR-TE5B-HYM-3 ","050","052","002","078","100000","510"," ","3"," "," "," ",0,0," ","B","1",0,540000,2021/11/01 8:31:51,"      ","      ","k090053","1","20210610","        ",2021/05/27 1:12:05,2021/06/10 11:14:18,2021/11/01 11:05:01,
"28","1J33467000","V2403-CR-TE5B-UNF-1 ",0,0,"10","19"," ",,,,,"E124100028","V2403 CR(OEM)       ","10","999","0","1","1","1","6","6","906","1J33467000","V2403-CR-TE5B-UNF-1 ","   ","   ","   ","   ","100000","510"," ","3"," "," "," ",0,0," ","B","1",0,0,,"      ","      ","k090053","1","20211110","        ",2021/10/28 0:45:22,2021/11/10 17:38:26,2021/11/04 4:30:41,
"28","1J33511000","D1703-M-DI-E4B-RRHC1",0,0,"10","19"," ",,,,,"E117100028","D1703(OEM)          ","10","999","0","0","1","1","6","6","906","1J33511000","D1703-M-DI-E4B-RRHC1","050","052","002","076","100000","807"," ","3"," "," "," ",0,0," ","B"," ",221900,0,2015/07/21 0:00:00,"      ","      ","k090053","1","20150512","        ",2015/04/30 0:58:28,2015/05/12 19:09:07,2015/04/30 0:58:28,"INIT"
"28","1J33512000","D1703-M-DI-E4B-BHCJ1",0,0,"10","19"," ",,,,,"E117100028","D1703(OEM)          ","10","999","0","1","1","1","6","6","906","1J33512000","D1703-M-DI-E4B-BHCJ1","050","052","002","076","100000","510"," ","3"," "," "," ",0,0," ","B"," ",190600,190600,2014/07/09 0:00:00,"      ","      ","k090053","1","20140512","        ",2014/04/30 1:15:39,2014/05/12 21:19:01,2014/04/30 1:15:39,"INIT"
"28","1J47624000","V2403-M-E3B-SHF-1   ",0,0,"10","19"," ",,,,,"E124000028","V2403(OEM)          ","10","999","0","1","1","1","6","6","906","1J47624000","V2403-M-E3B-SHF-1   ","050","052","002","052","100000","510"," ","3"," "," "," ",0,0," ","B"," ",0,238600,2009/06/23 0:00:00,"      ","      ","k090053","1","20090402","        ",2009/03/31 0:41:31,2009/07/01 0:55:17,2009/03/31 0:41:31,"INIT"
"28","1J47626000","V2403-M-E3B-MNT-2   ",0,0,"10","19"," ",,,,,"E124000028","V2403(OEM)          ","10","999","0","1","1","1","6","6","906","1J47626000","V2403-M-E3B-MNT-2   ","050","052","002","052","100000","510"," ","3"," "," "," ",0,0," ","B"," ",0,215300,2007/12/12 0:00:00,"      ","      ","k090053","1","20071005","        ",2007/09/29 0:51:13,2009/05/07 20:26:34,2007/09/29 0:51:13,"INIT"
"28","1J47626001","V2403-M-E3B-MNT-2R  ",0,0,"10","19"," ",,,,,"E124000028","V2403(OEM)          ","10","999","0","1","1","1","6","6","906","1J47626001","V2403-M-E3B-MNT-2R  ","050","052","002","052","100000","510"," ","3"," "," "," ",0,0," ","B","1",0,246100,2019/04/09 15:08:39,"      ","      ","k090053","1","20190212","        ",2019/01/31 0:48:51,2019/02/12 14:42:52,2019/04/10 4:31:23,
"28","1J47627000","V2403-M-E3B-MNT-3   ",0,0,"10","19"," ",,,,,"E124000028","V2403(OEM)          ","10","999","0","1","1","1","6","6","906","1J47627000","V2403-M-E3B-MNT-3   ","050","052","002","052","100000","510"," ","3"," "," "," ",0,0," ","B"," ",0,220000,2008/02/18 0:00:00,"      ","      ","k090053","1","20071207","        ",2007/12/01 0:45:41,2012/12/13 13:07:54,2007/12/01 0:45:41,"INIT"
"28","1J47627001","V2403-M-E3B-MNT-3R  ",0,0,"10","19"," ",,,,,"E124000028","V2403(OEM)          ","10","999","0","1","1","1","6","6","906","1J47627001","V2403-M-E3B-MNT-3R  ","050","052","002","052","100000","510"," ","3"," "," "," ",0,0," ","B","1",0,253600,2019/05/27 11:46:41,"      ","      ","k090053","1","20190312","        ",2019/02/28 0:50:20,2019/03/12 15:27:28,2019/05/28 4:31:17,
"28","1J47627002","V2403-M-E3B-MNT-3-FP",0,0,"10","19"," ",,,,,"E124000028","V2403(OEM)          ","10","999","0","1","1","1","6","6","906","1J47627002","V2403-M-E3B-MNT-3-FP","050","052","002","052","100000","510"," ","3"," "," "," ",0,0," ","B"," ",0,230900,2013/03/26 0:00:00,"      ","      ","k090053","1","20121205","        ",2012/11/30 0:55:56,2012/12/13 13:07:54,2012/11/30 0:55:56,"INIT"
"28","1J47628000","V2403-M-E3B-MNT-4   ",0,0,"10","19"," ",,,,,"E124000028","V2403(OEM)          ","10","999","0","1","1","1","6","6","906","1J47628000","V2403-M-E3B-MNT-4   ","050","052","002","052","100000","510"," ","3"," "," "," ",0,0," ","B"," ",0,205800,2008/06/19 0:00:00,"      ","      ","k090053","1","20080408","        ",2008/04/02 0:58:02,2009/05/07 20:26:34,2008/04/02 0:58:02,"INIT"
"28","1J47629000","V2403-M-E3B-MNT-5   ",0,0,"10","19"," ",,,,,"E124000028","V2403(OEM)          ","10","999","0","1","1","1","6","6","906","1J47629000","V2403-M-E3B-MNT-5   ","050","052","002","052","100000","510"," ","3"," "," "," ",0,0," ","B"," ",0,222200,2008/06/26 0:00:00,"      ","      ","k090053","1","20080408","        ",2008/04/01 0:55:42,2009/05/07 20:26:34,2008/04/01 0:55:42,"INIT"
"28","1J47631000","V2403-M-E3B-MNT-6   ",0,0,"10","19"," ",,,,,"E124000028","V2403(OEM)          ","10","999","0","1","1","1","6","6","906","1J47631000","V2403-M-E3B-MNT-6   ","050","052","002","052","100000","510"," ","3"," "," "," ",0,0," ","B"," ",0,231200,2008/12/19 0:00:00,"      ","      ","k090053","1","20081007","        ",2008/10/03 0:56:43,2011/09/13 1:21:07,2008/10/03 0:56:43,"INIT"
"28","1J47632000","V2403-M-E3B-MNT-7   ",0,0,"10","19"," ",,,,,"E124000028","V2403(OEM)          ","10","999","0","1","1","1","6","6","906","1J47632000","V2403-M-E3B-MNT-7   ","050","052","002","052","100000","510"," ","3"," "," "," ",0,0," ","B"," ",0,231200,2011/02/16 0:00:00,"      ","      ","k090053","1","20101208","        ",2010/12/03 0:53:04,2010/12/18 1:30:20,2010/12/03 0:53:04,"INIT"
"28","1J47632001","V2403-M-E3B-MNT-7R  ",0,0,"10","19"," ",,,,,"E124000028","V2403(OEM)          ","10","999","0","1","1","1","6","6","906","1J47632001","V2403-M-E3B-MNT-7R  ","050","052","002","052","100000","510"," ","3"," "," "," ",0,0," ","B","1",0,245600,2019/04/25 15:06:19,"      ","      ","k090053","1","20190212","        ",2019/01/31 0:48:51,2019/02/12 14:42:52,2019/04/25 15:32:18,
"28","1J47633000","V2403-M-E3B-HLT-1   ",0,0,"10","19"," ",,,,,"E124000028","V2403(OEM)          ","10","999","0","1","1","1","6","6","906","1J47633000","V2403-M-E3B-HLT-1   ","050","052","002","052","100000","510"," ","3"," "," "," ",0,0," ","B"," ",0,231000,2012/11/06 0:00:00,"      ","      ","k090053","1","20120906","        ",2012/08/11 1:15:58,2012/09/12 12:42:22,2012/08/11 1:15:58,"INIT"
"28","1J47633001","V2403-M-E3B-HLT-1R  ",0,0,"10","19"," ",,,,,"E124000028","V2403(OEM)          ","10","999","0","1","1","1","6","6","906","1J47633001","V2403-M-E3B-HLT-1R  ","050","052","002","052","100000","510"," ","3"," "," "," ",0,0," ","B","1",0,248800,2020/09/10 17:04:46,"      ","      ","k090053","1","20180111","        ",2017/12/26 0:42:11,2018/01/11 17:50:53,2020/09/11 4:30:42,
"28","1G60310000","V2203-M-E3-BH-4     ",0,0,"10","19"," ",,,,,"E122100028","V2203(OEM)          ","10","999","0","0","1","1","6","6","906","1G60310000","V2203-M-E3-BH-4     ","190","191","682","191","100000","807"," ","2","0"," "," ",0,0," ","B"," ",189600,0,2007/02/12 0:00:00,"      ","      ","k090053","1","20061108","        ",2006/11/01 0:46:27,2010/04/27 0:58:46,2006/11/01 0:46:27,"INIT"
"28","1G60311000","V2203-M-E3-BH-SG1   ",0,0,"10","19"," ",,,,,"E122100028","V2203(OEM)          ","10","999","0","1","1","1","6","6","906","1G60311000","V2203-M-E3-BH-SG1   ","190","191","002","191","100000","807"," ","3"," "," "," ",0,0," ","B"," ",171400,171400,2009/08/03 0:00:00,"      ","      ","k090053","1","20090609","        ",2009/05/30 0:39:57,2010/04/27 0:58:46,2009/05/30 0:39:57,"INIT"
"28","1G60312000","V2203-M-E3-BH-KOR1  ",0,0,"10","19"," ",,,,,"E122100028","V2203(OEM)          ","10","999","0","1","1","1","6","6","906","1G60312000","V2203-M-E3-BH-KOR1  ","190","191","002","191","100000","   "," ","3"," "," "," ",0,0," ","B"," ",172200,172200,2010/02/24 0:00:00,"202011","      ","k090053","1","20091209","        ",2009/11/28 0:44:42,2010/06/08 1:07:28,2020/12/01 15:03:03,"960009"
"28","1G60312001","V2203-M-E3-BH-KOR1BB",0,0,"10","19"," ",,,,,"E122100028","V2203(OEM)          ","10","999","0","1","1","1","6","6","906","1G60312001","V2203-M-E3-BH-KOR1BB","   ","   ","   ","   ","100000","510"," ","3"," "," "," ",0,0," ","B","1",0,0,,"      ","      ","k090053","1","20161208","        ",2016/12/01 0:52:52,2016/12/12 17:57:00,2016/12/13 4:31:11,
"28","1G77300000","V3007-DI-TIE2B-NANI1",0,0,"10","18"," ",,,,,"E230000028","V3007(OEM)          ","10","999","0","1","1","1","G","G","906","1G77300000","V3007-DI-TIE2B-NANI1","050","062","002","062","100000","510"," ","3","1"," "," ",0,0," ","B","1",0,346300,2008/08/04 0:00:00,"      ","      ","k208075","1","20080416","        ",2008/02/19 0:47:08,2009/05/07 20:26:34,2008/02/19 0:47:08,"INIT"
"28","1G77410000","V3307-DI-E2         ",0,0,"10","14"," ",,,,,"E033000028","V3307(Ä³»²)         ","10","999","0","1","1","1","E","E","906","1G77410000","V3307-DI-E2         ","050","061","312","061","100000","100"," ","1","1"," "," ",0,0," ","B","1",0,309600,2009/03/31 0:00:00,"      ","      ","k208075","1","20080416","        ",2005/12/01 0:53:16,2012/10/26 1:44:18,2005/12/01 0:53:16,"INIT"
